actualNode,err:Syntax|SyntaxNode actualNode = syntaxNodeFromLines(k, rule, subject);
normalizedActualNode,SyntaxNode normalizedActualNode = normalizeSyntaxNode(actualNode);
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = tok.previousEndPos();
startPos,Position startPos = tok.currentStartPos();
lower,Expr lower = check parseAdditiveExpr(tok);
opPos,Position opPos = check tok.expectStart("..<");
upper,Expr upper = check parseAdditiveExpr(tok);
endPos,Position endPos = tok.previousEndPos();
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseAdditiveExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseAdditiveExpr(tok);
endPos,Position endPos = tok.previousEndPos();
shift,BinaryBitwiseExpr shift = { startPos, endPos, opPos, bitwiseOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseMultiplicativeExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseMultiplicativeExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryArithmeticExpr bin = { startPos, endPos, opPos, arithmeticOp: t, left: expr, right };
startPos,Position startPos = tok.currentStartPos();
expr,Expr expr = check parseUnaryExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
right,Expr right = check parseUnaryExpr(tok);
endPos,Position endPos = tok.previousEndPos();
bin,BinaryArithmeticExpr bin = { startPos, endPos, opPos, arithmeticOp: t, left: expr, right };
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
opPos,Position opPos = tok.currentStartPos();
operand,Expr operand = check parseUnaryExpr(tok);
endPos,Position endPos = tok.previousEndPos();
expr,UnaryExpr expr = { startPos, endPos, opPos, op: t, operand };
kwPos,Position kwPos = tok.currentStartPos();
operand,Expr operand = check parseUnaryExpr(tok);
endPos,Position endPos = tok.previousEndPos();
expr,CheckingExpr expr = { startPos, endPos, kwPos, checkingKeyword: t, operand };
opPos,Position opPos = tok.currentStartPos();
td,TypeDesc td = check parseTypeDesc(tok);
operand,Expr operand = check parseUnaryExpr(tok);
endPos,Position endPos = tok.previousEndPos();
expr,TypeCastExpr expr = { startPos, endPos, opPos, td, operand };
startPos,Position startPos = tok.currentStartPos();
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
prefix,string? prefix;
name,string name;
expr,IntLiteralExpr expr = { startPos, endPos, base: 10, digits: t[1] };
expr,FpLiteralExpr expr = { startPos, endPos, untypedLiteral: t[1], typeSuffix: t[2] };
expr,IntLiteralExpr expr = { startPos, endPos, base: 16, digits: t[1] };
expr,LiteralExpr expr = { startPos, endPos, value: t[1] };
expr,LiteralExpr expr = { startPos, endPos, value: () };
innerExpr,Expr innerExpr = check parseInnerExpr(tok);
expr,LiteralExpr expr = { startPos, endPos, value: t == "true" };
expr,LiteralExpr expr = { startPos, endPos, value: () };
kwPos,Position kwPos = tok.currentStartPos();
message,Expr message = check parseExpr(tok);
t,Token? t = tok.current();
opPos,Position opPos = tok.currentStartPos();
index,Expr index = check parseInnerExpr(tok);
accessEndPos,Position accessEndPos = check tok.expectEnd("]");
accessExpr,MemberAccessExpr accessExpr = { startPos, endPos: accessEndPos, opPos, container: expr, index };
qnamePos,Position qnamePos = tok.currentStartPos();
name,string name = check parseIdentifierOrMethodName(tok);
endPos,Position endPos = tok.previousEndPos();
fieldAccessExpr,FieldAccessExpr fieldAccessExpr = { startPos, endPos, opPos, container: expr, fieldName: name };
t,Token? t = tok.current();
openParenPos,Position openParenPos = tok.currentStartPos();
args,var [args, closeParenPos] = check parseExprList(tok, ")");
closeParenPos,var [args, closeParenPos] = check parseExprList(tok, ")");
endPos,Position endPos = tok.previousEndPos();
openParenPos,Position openParenPos = tok.currentStartPos();
args,var [args, closeParenPos] = check parseExprList(tok, ")");
closeParenPos,var [args, closeParenPos] = check parseExprList(tok, ")");
endPos,Position endPos = tok.previousEndPos();
exprs,Expr[] exprs = [];
expr,Expr expr = check parseExpr(tok);
t,Token? t = tok.current();
closeTerminatorPos,Position closeTerminatorPos = tok.currentStartPos();
fields,Field[] fields = [];
f,Field f = check parseField(tok);
t,Token? t = tok.current();
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
isIdentifier,boolean isIdentifier = t[0] == IDENTIFIER;
name,string name = t[1];
colonPos,Position colonPos = tok.currentStartPos();
value,Expr value = check parseExpr(tok);
endPos,Position endPos = tok.previousEndPos();
f,Field f = { startPos, endPos, colonPos, name, value, isIdentifier };
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
opPos,Position opPos = tok.currentStartPos();
operand,NumericLiteralExpr operand = check parseNumericLiteralExpr(tok);
endPos,Position endPos = tok.previousEndPos();
expr,SimpleConstNegateExpr expr = { startPos, endPos, opPos, operand };
endPos,Position endPos = tok.currentEndPos();
expr,LiteralExpr expr = { startPos, endPos, value };
endPos,Position endPos = tok.currentEndPos();
expr,LiteralExpr expr = { startPos, endPos, value: () };
endPos,Position endPos = check tok.expectEnd(")");
expr,LiteralExpr expr = { startPos, endPos, value: () };
endPos,Position endPos = tok.currentEndPos();
expr,LiteralExpr expr = { startPos, endPos, value: t == "true" };
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
prefix,var [prefix, name] = check parseOptQualIdentifier(tok, identifier);
name,var [prefix, name] = check parseOptQualIdentifier(tok, identifier);
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
untypedLiteral,, var untypedLiteral
typeSuffix,, var typeSuffix] => { Position
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
endPos,Position endPos = tok.currentEndPos();
expr,IntLiteralExpr expr = { startPos, endPos, base: 10, digits };
expr,IntLiteralExpr expr = { startPos, endPos, base: 16, digits };
:fromHexString,: int:fromHexString(digits);
tok,Tokenizer tok = new(self.tokState.file);
tok,Tokenizer tok = new (file);
tok,Tokenizer tok = scanned.tokenizer();
defns,ModuleLevelDefn[] defns = [];
part,ModulePart part = { file: scanned.sourceFile(), partIndex: scanned.partIndex, defns, importDecls: scanned.importDecls };
tok,Tokenizer tok = new (file);
expr,Expr expr = check parseExpr(tok);
imports,ImportDecl[] imports = [];
t,Token? t = tok.current();
im,ImportDecl im = check parseImportDecl(tok, partIndex);
startPos,Position startPos = tok.currentStartPos();
namePos,Position namePos = tok.currentStartPos();
firstModuleName,string firstModuleName = check validImportPart(tok);
org,string? org = ();
names,[string, string...] names = [firstModuleName];
prefix,string? prefix = check parseImportPrefix(tok);
endPos,Position endPos = check tok.expectEnd(";");
names,string[] names = [];
identifier,string identifier = check tok.expectIdentifier();
prevChar,string? prevChar = ();
t,Token? t = tok.current();
t,Token? t = tok.current();
startPos,Position startPos = tok.currentStartPos();
vis,Visibility vis;
namePos,Position namePos = tok.currentStartPos();
name,string name = check tok.expectIdentifier();
td,TypeDesc td = check parseTypeDesc(tok);
endPos,Position endPos = check tok.expectEnd(";");
t,Token? t = tok.current();
td,SubsetBuiltinTypeDesc? td = ();
tdStartPos,Position tdStartPos = tok.currentStartPos();
tdEndPos,Position tdEndPos = tok.currentEndPos();
namePos,Position namePos = tok.currentStartPos();
name,string name = check tok.expectIdentifier();
expr,Expr expr = check parseInnerExpr(tok);
endPos,Position endPos = check tok.expectEnd(";");
namePos,Position namePos = tok.currentStartPos();
name,string name = check tok.expectIdentifier();
params,FunctionParam [] params = [];
typeDesc,FunctionTypeDesc typeDesc = check parseFunctionTypeDesc(tok, params);
body,StmtBlock body = check parseStmtBlock(tok);
endPos,Position endPos = tok.previousEndPos();
defn,FunctionDefn defn = { startPos, endPos, params, typeDesc, name, vis, namePos, body, part };
message,string message = "parse error";
t,Token? t = tok.current();
str,string str = "";
fragCodeIndex,int fragCodeIndex = self.fragCodeIndex;
fragCodes,FragCode[] fragCodes = self.fragCodes;
fragCode,FragCode fragCode = fragCodes[fragCodeIndex];
fragment,string fragment = self.getFragment();
ch,string|error ch = unicodeEscapeValue(fragment);
number,string number = self.getFragment();
number,string number = self.getFragment();
ft,FixedToken? ft = fragTokens[<int>fragCode];
fragCodes,readonly & FragCode[] fragCodes = self.fragCodes;
fragCodeIndex,int fragCodeIndex = self.fragCodeIndex;
lineIndex,int lineIndex = self.lineIndex;
fragCode,FragCode fragCode = fragCodes[fragCodeIndex];
i,int i = self.fragCodeIndex;
fragCodes,FragCode[] fragCodes = self.fragCodes;
nextFragCode,FragCode nextFragCode = fragCodes[i];
lineIndex,var [lineIndex, codePointIndex] = unpackPosition(pos);
codePointIndex,var [lineIndex, codePointIndex] = unpackPosition(pos);
fragIndex,var [fragIndex, fragmentIndex] = scanLineFragIndex(self.file.scannedLine(lineIndex), codePointIndex);
fragmentIndex,var [fragIndex, fragmentIndex] = scanLineFragIndex(self.file.scannedLine(lineIndex), codePointIndex);
fragment,string fragment = self.fragments[self.fragmentIndex];
scannedLine,ScannedLine scannedLine = self.lines[self.lineIndex];
t,Token? t = self.curTok;
msg,d:Message msg;
pos,Position pos = self.currentEndPos();
pos,Position pos = self.currentStartPos();
msg,d:Message msg;
t,Token? t = self.curTok;
scannedLine,ScannedLine scannedLine = self.lines[self.lineIndex - 1];
startPos,Position startPos;
endPos,Position? endPos;
startLineNum,var [startLineNum, startColumnNum] = self.lineColumn(startPos);
startColumnNum,var [startLineNum, startColumnNum] = self.lineColumn(startPos);
line,ScannedLine line = self.scannedLine(startLineNum);
lineFragments,string[] lineFragments = scanLineFragments(line);
lineContent,string lineContent = "".'join(...lineFragments);
endColumnNum,int endColumnNum;
endLineNum,int endLineNum;
lineNum,var [lineNum, startColumnNum] = self.lineColumn(startPos);
startColumnNum,var [lineNum, startColumnNum] = self.lineColumn(startPos);
line,ScannedLine line = self.scannedLine(lineNum);
endColumnNum,int endColumnNum = qualifiedIdentifierEndCodePointIndex(line, startColumnNum);
fragIndex,var [fragIndex, fragmentIndex] = scanLineFragIndex(line, startCodePointIndex);
fragmentIndex,var [fragIndex, fragmentIndex] = scanLineFragIndex(line, startCodePointIndex);
fragments,string[] fragments = line.fragments;
fragCodes,FragCode[] fragCodes = line.fragCodes;
endCodePointIndex,int endCodePointIndex = startCodePointIndex;
fragmentIndex,int fragmentIndex = fragmentCountUpTo(fragments, startCodePointIndex);
nCodePoints,int nCodePoints = 0;
fragmentIndex,int fragmentIndex = 0;
nFragments,int nFragments = fragments.length();
endCodePointIndex,int endCodePointIndex = startCodePointIndex;
fragCode,FragCode fragCode = fragCodes[fragmentIndex];
file,SourceFile file = createSourceFile([str], { filename: "<internal>" });
tok,Tokenizer tok = new(file);
left,Identifier|TypeProjection left = check parseTypeProjection(tok);
t,Token? t = tok.current();
op,SubtypeTestOp op;
right,Identifier|TypeProjection right = check parseTypeProjection(tok);
identifier,Identifier identifier = check tok.expectIdentifier();
t,Token? t = tok.current();
index,int|Identifier index;
actualNode,err:Syntax|SyntaxNode actualNode = syntaxNodeFromLines(k, rule, subject);
normalizedActualNode,SyntaxNode normalizedActualNode = normalizeSyntaxNode(actualNode);
actualNodeLines,string[] actualNodeLines = syntaxNodeToString(normalizedActualNode);
node,SyntaxNode node;
file,SourceFile file = createSourceFile(lines, { filename: k });
tok,Tokenizer tok = new (file);
file,SourceFile file = createSourceFile(lines, { filename: k });
tok,Tokenizer tok = new (file);
t,err:Syntax|Token? t = advance(tok, k, lines);
lc,d:LineColumn lc = file.lineColumn(tok.currentStartPos());
src,string src = lines[lc[0] - 1];
tStart,int tStart = lc[1];
tStr,string tStr = tokenToString(t);
srcAtPos,string srcAtPos = src.substring(tStart, tStart + tStr.length());
e,err:Syntax? e = tok.advance();
all,map<TokenizerTestCase> all = check invalidTokenSourceFragments();
invalidCases,int invalidCases = all.length();
valid,map<ParserTestCase> valid = check readParserTests();
sources,SingleStringTokenizerTestCase[] sources = [ ["E", string`"`], ["E", "'"], ["E", "`"], ["E", string`"\"`], ["E", string`"\a"`], ["E", string`\`], ["E", string`"${ "\n" }"`], ["E", string`"${ "\r" }"`], ["E", string`"\\`], ["E", string`"\u{}"`], ["E", "\"\\" + "u{D800}\""], ["E", "\"\\" + "u{DFFF}\""], ["E", "\"\\" + "u{110000}\""], ["E", string`"\u{X}"`], ["E", string`"\u{-6A}"`], ["E", string`"\u"`], ["E", string`"\u{"`], ["E", string`"\u{0"`] ];
tests,map<TokenizerTestCase> tests = {};
tests,map<ParserTestCase> tests = {};
testData,ParserTestJson[] testData = check (check io:fileReadJson("modules/front.syntax/tests/data/testParser.json")).fromJsonWithType();
expected,string[] expected;
subject,string subject = s[2];
subjectLines,string[] subjectLines = splitIntoLines(subject);
rule,string rule = s[1];
testFiles,var testFiles = check file:readDir("modules/front.syntax/tests/data");
path,string path = f.absPath;
base,string base = check file:basename(path);
src,string[] src = check readCase(path);
parentDir,string parentDir = check file:parentPath(path);
canonFile,string canonFile = check file:joinPath(parentDir, canonFileName(base));
expected,string[] expected;
baseParts,[Kind, string] baseParts = check splitTestName(base);
rule,string rule = baseParts[1];
len,int len = base.length();
kindPos,int kindPos = base.indexOf("-") ?: 0;
kind,string kind = base.substring(0, kindPos);
afterKindPos,int afterKindPos = min(kindPos + 1, len);
rulePos,int rulePos = base.indexOf("-", afterKindPos) ?: afterKindPos;
rule,string rule = base.substring(afterKindPos, rulePos);
lines,string[] lines = check io:fileReadLines(path);
caseLines,string[] caseLines = [];
inCase,boolean inCase = false;
indented,int indented = 0;
trimLine,string trimLine = line.trim();
sansExt,string sansExt = base.substring(0, base.length() - SOURCE_EXTENSION.length());
skipped,TestDiffResult[] skipped = [];
unchanged,TestDiffResult[] unchanged = [];
changed,TestDiffResult[] changed = [];
newSkipped,var [newSkipped, newUnchanged, newChanged] = check compareDir(opts.baseDir, opts.transformedDir, check pathEnd(testDir.absPath));
newUnchanged,var [newSkipped, newUnchanged, newChanged] = check compareDir(opts.baseDir, opts.transformedDir, check pathEnd(testDir.absPath));
newChanged,var [newSkipped, newUnchanged, newChanged] = check compareDir(opts.baseDir, opts.transformedDir, check pathEnd(testDir.absPath));
baseTestDir,string baseTestDir = check file:joinPath(baseDir, testDir);
transformedTestDir,string transformedTestDir = check file:joinPath(transformedDir, testDir);
skipped,TestDiffResult[] skipped = [];
changed,TestDiffResult[] changed = [];
unchanged,TestDiffResult[] unchanged = [];
newSkipped,var [newSkipped, newUnchanged, newChanged] = check compareTest(baseTestDir, transformedTestDir, check pathEnd(test.absPath));
newUnchanged,var [newSkipped, newUnchanged, newChanged] = check compareTest(baseTestDir, transformedTestDir, check pathEnd(test.absPath));
newChanged,var [newSkipped, newUnchanged, newChanged] = check compareTest(baseTestDir, transformedTestDir, check pathEnd(test.absPath));
baseTestFile,string baseTestFile = check file:joinPath(baseTestDir, test);
transformedTestFile,string transformedTestFile = check file:joinPath(transformedTestDir, test);
baseTests,TestCase[] baseTests = check parseTests(baseTestFile);
transformedTests,TestCase[] transformedTests = check parseTests(transformedTestFile);
lines,string[] lines = check io:fileReadLines(path);
content,string[] content = [];
description,string description = "";
tests,TestCase[] tests = [];
s,State s = CONTENT;
baseIndex,int baseIndex = 0;
transformedIndex,int transformedIndex = 0;
skipped,TestDiffResult[] skipped = [];
unchanged,TestDiffResult[] unchanged = [];
changed,TestDiffResult[] changed = [];
baseDescription,var { description: baseDescription, content: baseContent } = baseTests[baseIndex];
